A,B,,C,D,E,F,G,H
0,-2.9410879520222,,1.60371593756653E-06,-18.7021208237949,2.34962182176322E-06,-18.7021208237949,0.000224261561776,-18.7021208237949
1,-2.9410879520222,,1.78036628972618E-06,-18.7009435876401,2.60843419154378E-06,-18.7009435876401,0.000248964118467,-18.7009435876401
0,1E+308,,1.97537942987058E-06,-18.6997663514854,2.89415008354216E-06,-18.6997663514854,0.000276234503671,-18.6997663514854
0,-2.9401083422198,,2.19053874250131E-06,-18.6985891153306,3.20938235396522E-06,-18.6985891153306,0.00030632210357,-18.6985891153306
1,-2.9401083422198,,2.427787088206E-06,-18.6974118791759,3.55697750918381E-06,-18.6974118791759,0.000339498605275,-18.6974118791759
0,1E+308,,2.6892396337159E-06,-18.6962346430211,3.94003450319097E-06,-18.6962346430211,0.000376059790965,-18.6962346430211
0,-2.9038355681476,,2.9771975723158E-06,-18.6950574068664,4.36192483952505E-06,-18.6950574068664,0.00041632745653,-18.6950574068664
1,-2.9038355681476,,3.29416278297352E-06,-18.6938801707116,4.82631404852128E-06,-18.6938801707116,0.00046065146149,-18.6938801707116
0,1E+308,,3.64285347794466E-06,-18.6927029345569,5.33718461278914E-06,-18.6927029345569,0.000509411917129,-18.6927029345569
0,-2.8974136816652,,4.02622088991379E-06,-18.6915256984021,5.89886041572613E-06,-18.6915256984021,0.000563021520007,-18.6915256984021
1,-2.8974136816652,,5.3105664881714E-06,-18.6903484622474,7.89371940981663E-06,-18.6903484622474,0.000755301712876,-18.6903484622474
0,1E+308,,5.87089362939473E-06,-18.6891712260926,8.72747307343605E-06,-18.6891712260926,0.000835092800033,-18.6891712260926
0,-2.8757534204788,,6.48680630764018E-06,-18.6879939899379,9.64403875768375E-06,-18.6879939899379,0.000922810751881,-18.6879939899379
1,-2.8757534204788,,7.1634301301997E-06,-18.6868167537831,1.06510640627796E-05,-18.6868167537831,0.001019187792085,-18.6868167537831
0,1E+308,,7.90632261574859E-06,-18.6856395176284,1.17568422342759E-05,-18.6856395176284,0.001125017981825,-18.6856395176284
0,-2.8440793702012,,8.72150553196505E-06,-18.6844622814736,1.29703606270676E-05,-18.6844622814736,0.001241161863517,-18.6844622814736
1,-2.8440793702012,,9.61549927041346E-06,-18.6832850453189,1.43013522347484E-05,-18.6832850453189,0.001368551398448,-18.6832850453189
0,1E+308,,1.0595359352308E-05,-18.6821078091641,1.57603504263484E-05,-18.6821078091641,0.001508195211954,-18.6821078091641
0,-2.8371676788176,,1.16687151599617E-05,-18.6809305730094,1.73587470344241E-05,-18.6809305730094,0.00166118415998,-18.6809305730094
1,-2.8371676788176,,1.28438109896043E-05,-18.6797533368546,1.91088539399474E-05,-18.6797533368546,0.001828697230981,-18.6797533368546
0,1E+308,,1.4129549521792E-05,-18.6785761006999,2.10239683004167E-05,-18.6785761006999,0.002012007797234,-18.6785761006999
0,-2.8270450441928,,1.5535537805782E-05,-18.6773988645451,2.31184415680144E-05,-18.6773988645451,0.002212490229673,-18.6773988645451
1,-2.8270450441928,,1.70721358539832E-05,-18.6762216283904,2.540775244443E-05,-18.6762216283904,0.00243162689032,-18.6762216283904
0,1E+308,,1.8750507941866E-05,-18.6750443922357,2.79085839180584E-05,-18.6750443922357,0.00267101551635,-18.6750443922357
0,-2.826038223007,,2.05826767074786E-05,-18.6738671560809,3.0638904527642E-05,-18.6738671560809,0.002932377009604,-18.6738671560809
1,-2.826038223007,,2.25815801429448E-05,-18.6726899199261,3.36180539939608E-05,-18.6726899199261,0.003217563645202,-18.6726899199261
0,1E+308,,2.4761131567939E-05,-18.6715126837714,3.68668333578293E-05,-18.6715126837714,0.003528567712543,-18.6715126837714
0,-2.8236708326512,,2.71362826721275E-05,-18.6703354476167,4.04075997583644E-05,-18.6703354476167,0.003867530601585,-18.6703354476167
1,-2.8236708326512,,2.97230897098663E-05,-18.6691582114619,4.42643659801654E-05,-18.6691582114619,0.004236752346806,-18.6691582114619
0,1E+308,,3.25387829260156E-05,-18.6679809753072,4.8462904891636E-05,-18.6679809753072,0.004638701640601,-18.6679809753072
0,-2.7538464228468,,3.56018392865182E-05,-18.6668037391524,5.30308588890919E-05,-18.6668037391524,0.005076026327201,-18.6668037391524
1,-2.7538464228468,,3.89320585813478E-05,-18.6656265029977,5.79978544524712E-05,-18.6656265029977,0.005551564387293,-18.6656265029977
0,1E+308,,4.25506429605121E-05,-18.6644492668429,6.33956219083282E-05,-18.6644492668429,0.006068355422606,-18.6644492668429
0,-2.7523770081432,,4.64802799559499E-05,-18.6632720306882,6.92581204842557E-05,-18.6632720306882,0.006629652648608,-18.6632720306882
1,-2.7523770081432,,5.074522903334E-05,-18.6620947945334,7.56216687258956E-05,-18.6620947945334,0.007238935402196,-18.6620947945334
0,1E+308,,5.53714117080027E-05,-18.6609175583787,8.25250803331739E-05,-18.6609175583787,0.007899922169922,-18.6609175583787
0,-2.7488667396846,,6.13020906296786E-05,-18.6597403222239,9.13811817984909E-05,-18.6597403222239,0.008752690717991,-18.6597403222239
1,-2.7488667396846,,6.68392989224388E-05,-18.6585630860692,9.96467375024538E-05,-18.6585630860692,0.009544677482564,-18.6585630860692
0,1E+308,,7.28375430098424E-05,-18.6573858499144,0.000108601650177,-18.6573858499144,0.010402748389079,-18.6573858499144
0,-2.7408121701982,,7.93314824009686E-05,-18.6562086137597,0.000118297854676,-18.6562086137597,0.011331885335672,-18.6562086137597
1,-2.7408121701982,,8.63580470222415E-05,-18.6550313776049,0.000128790697945,-18.6550313776049,0.012337397848792,-18.6550313776049
0,1E+308,,9.39565575315568E-05,-18.6538541414502,0.000140139120698,-18.6538541414502,0.013424940558644,-18.6538541414502
0,-2.7005393227662,,0.000102168849717,-18.6526769052954,0.000152405845337,-18.6526769052954,0.014600531278121,-18.6526769052954
1,-2.7005393227662,,0.000111039402937,-18.6514996691407,0.000165657570056,-18.6514996691407,0.015870569679506,-18.6514996691407
0,1E+308,,0.000120615472525,-18.6503224329859,0.000179965169029,-18.6503224329859,0.017241856560475,-18.6503224329859
0,-2.6987433714618,,0.000130947226092,-18.6491451968312,0.000195403898561,-18.6491451968312,0.018721613688017,-18.6491451968312
1,-2.6987433714618,,0.000142087883599,-18.6479679606764,0.000212053609058,-18.6479679606764,0.020317504205773,-18.6479679606764
0,1E+308,,0.000154093861081,-18.6467907245217,0.000229998962613,-18.6467907245217,0.022037653586938,-18.6467907245217
0,-2.675559272805,,0.000167024917856,-18.6456134883669,0.000249329655986,-18.6456134883669,0.023890671111384,-18.6456134883669
1,-2.675559272805,,0.000180944307052,-18.6444362522122,0.000270140648712,-18.6444362522122,0.025885671841895,-18.6444362522122
0,1E+308,,0.000195918929231,-18.6432590160574,0.000292532396038,-18.6432590160574,0.028032299070521,-18.6432590160574
0,-2.6272318558866,,0.00021201948887,-18.6420817799027,0.000316611086323,-18.6420817799027,0.0303407472019,-18.6420817799027
1,-2.6272318558866,,0.000229320653446,-18.6409045437479,0.000342488882524,-18.6409045437479,0.032821785036104,-18.6409045437479
0,1E+308,,0.000247901214811,-18.6397273075932,0.000370284167314,-18.6397273075932,0.035486779409074,-18.6397273075932
0,-2.6020069034748,,0.000267844252536,-18.6385500714384,0.000400121791343,-18.6385500714384,0.038347719143991,-18.6385500714384
1,-2.6020069034748,,0.000289237298854,-18.6373728352837,0.000432133324114,-18.6373728352837,0.041417239262141,-18.6373728352837
0,1E+308,,0.000312172504802,-18.636195599129,0.000466457306858,-18.636195599129,0.044708645396749,-18.636195599129
0,-2.5964013584944,,0.000336746807137,-18.6350183629742,0.000503239506783,-18.6350183629742,0.048235938348163,-18.6350183629742
1,-2.5964013584944,,0.000363062095541,-18.6338411268195,0.00054263317198,-18.6338411268195,0.052013838713419,-18.6338411268195
0,1E+308,,0.000391225379617,-18.6326638906647,0.000584799286231,-18.6326638906647,0.056057811517819,-18.6326638906647
0,-2.5829861464782,,0.000421348955126,-18.63148665451,0.000629906822912,-18.63148665451,0.060384090770648,-18.63148665451
1,-2.5829861464782,,0.000453550568882,-18.6303094183552,0.000678132997099,-18.6303094183552,0.065009703861496,-18.6303094183552
0,1E+308,,0.000487953581679,-18.6291321822005,0.00072966351496,-18.6291321822005,0.069952495708028,-18.6291321822005
0,-2.5700879507466,,0.000524687128588,-18.6279549460457,0.00078469281943,-18.6279549460457,0.075231152560282,-18.6279549460457
1,-2.5700879507466,,0.000563886275935,-18.626777709891,0.000843424331116,-18.626777709891,0.080865225360865,-18.626777709891
0,1E+308,,0.000605692174193,-18.6256004737362,0.000906070683333,-18.6256004737362,0.086875152554669,-18.6256004737362
0,-2.5456521284534,,0.000651271100822,-18.6244232375815,0.00097422083605,-18.6244232375815,0.093421312082824,-18.6244232375815
1,-2.5456521284534,,0.000698854395017,-18.6232460014267,0.001045527526938,-18.6232460014267,0.100263665990039,-18.6232460014267
0,1E+308,,0.000751135340771,-18.622068765272,0.001122844785853,-18.622068765272,0.107680925578931,-18.622068765272
0,-2.5445092503506,,0.000805230940246,-18.6208915291172,0.001203815181945,-18.6208915291172,0.115451226614196,-18.6208915291172
1,-2.5445092503506,,0.000862769859225,-18.6197142929625,0.001289946305338,-18.6197142929625,0.123717257704817,-18.6197142929625
0,1E+308,,0.000923936089745,-18.6185370568077,0.001381514195766,-18.6185370568077,0.132505577341205,-18.6185370568077
0,-2.5429582014968,,0.000988920913833,-18.617359820653,0.001478805820199,-18.617359820653,0.141843799032273,-18.617359820653
1,-2.5429582014968,,0.001057923019546,-18.6161825844982,0.001582119242351,-18.6161825844982,0.151760608010244,-18.6161825844982
0,1E+308,,0.001131148606604,-18.6150053483435,0.001691763775875,-18.6150053483435,0.16228577638999,-18.6150053483435
0,-2.4915831096376,,0.001208811480698,-18.6138281121887,0.001808060119743,-18.6138281121887,0.173450176638648,-18.6138281121887
1,-2.4915831096376,,0.001291133135467,-18.612650876034,0.001931340474273,-18.612650876034,0.185285793208281,-18.612650876034
0,1E+308,,0.001378342821179,-18.6114736398792,0.002061948636249,-18.6114736398792,0.197825732181743,-18.6114736398792
0,-2.4834196946176,,0.001470677599101,-18.6102964037245,0.002200240071538,-18.6102964037245,0.211104228779858,-18.6102964037245
1,-2.4834196946176,,0.001568382380564,-18.6091191675697,0.002346581963624,-18.6091191675697,0.225156652576421,-18.6091191675697
0,1E+308,,0.001671709949698,-18.607941931415,0.002501353236435,-18.607941931415,0.240019510266521,-18.607941931415
0,-2.450657189004,,0.001780920968842,-18.6067646952602,0.002664944549864,-18.6067646952602,0.25573044583325,-18.6067646952602
1,-2.450657189004,,0.001896283965609,-18.6055874591055,0.002837758266368,-18.6055874591055,0.272328237958065,-18.6055874591055
0,1E+308,,0.002018075300622,-18.6044102229507,0.003020208387053,-18.6044102229507,0.289852794520954,-18.6044102229507
0,-2.4289152936674,,0.002146579114931,-18.603232986796,0.00321272045566,-18.603232986796,0.308345144038107,-18.603232986796
1,-2.4289152936674,,0.002283721656134,-18.6020557506413,0.003417104854537,-18.6020557506413,0.327979465846421,-18.6020557506413
0,1E+308,,0.002426718648735,-18.6008785144865,0.003631218452979,-18.6008785144865,0.348549858507348,-18.6008785144865
0,-2.413785764497,,0.002577346208619,-18.5997012783318,0.003856755078449,-18.5997012783318,0.370219321086714,-18.5997012783318
1,-2.413785764497,,0.002735920626807,-18.598524042177,0.004094186464756,-18.598524042177,0.393033373654005,-18.598524042177
0,1E+308,,0.002902765559916,-18.5973468060223,0.004343995029695,-18.5973468060223,0.417038578033844,-18.5973468060223
0,-2.4058400405442,,0.003078211852184,-18.5961695698675,0.004606673568444,-18.5961695698675,0.442282509122644,-18.5961695698675
1,-2.4058400405442,,0.0032625973323,-18.5949923337128,0.004882724905969,-18.5949923337128,0.468813722280401,-18.5949923337128
0,1E+308,,0.003456266584454,-18.593815097558,0.005172661507342,-18.593815097558,0.496681716692473,-18.593815097558
0,-2.3765878033892,,0.003659570693041,-18.5926378614033,0.00547700504501,-18.5926378614033,0.525936894605515,-18.5926378614033
1,-2.3765878033892,,0.003872866960585,-18.5914606252485,0.005796285922127,-18.5914606252485,0.55663051635199,-18.5914606252485
0,1E+308,,0.004096518598481,-18.5902833890938,0.006131042751215,-18.5902833890938,0.588814651088789,-18.5902833890938
0,-2.3689686160372,,0.004330894390253,-18.589106152939,0.006481821787511,-18.589106152939,0.622542123187553,-18.589106152939
1,-2.3689686160372,,0.004576368327132,-18.5879289167843,0.006849176316519,-18.5879289167843,0.657866454227171,-18.5879289167843
0,1E+308,,0.004833319215825,-18.5867516806295,0.007233665995421,-18.5867516806295,0.694841800552727,-18.5867516806295
0,-2.3533492819656,,0.005102130258473,-18.5855744444748,0.007635856148157,-18.5855744444748,0.733522886379772,-18.5855744444748
1,-2.3533492819656,,0.005383188604877,-18.58439720832,0.008056317014148,-18.58439720832,0.773964932438206,-18.58439720832
0,1E+308,,0.005676884877208,-18.5832199721653,0.00849562295079,-18.5832199721653,0.816223580166244,-18.5832199721653
0,-2.3444783709772,,0.005983612667506,-18.5820427360105,0.008954351590067,-18.5820427360105,0.86035481148187,-18.5820427360105
1,-2.3444783709772,,0.006303768008407,-18.5808654998558,0.009433082949755,-18.5808654998558,0.906414864176721,-18.5808654998558
0,1E+308,,0.006637748817656,-18.579688263701,0.009932398499942,-18.579688263701,0.954460142995589,-18.579688263701
0,-2.3297842239412,,0.006985954317079,-18.5785110275463,0.010452880185735,-18.5785110275463,1.00454712648347,-18.5785110275463
1,-2.3297842239412,,0.007348784426826,-18.5773337913915,0.010995109407263,-18.5773337913915,1.05673226970131,-18.5773337913915
0,1E+308,,0.007726639135822,-18.5761565552368,0.011559665958267,-18.5761565552368,1.11107190293131,-18.5761565552368
0,-2.3282603864708,,0.00811991784948,-18.574979319082,0.012147126924804,-18.574979319082,1.16762212651257,-18.574979319082
1,-2.3282603864708,,0.008529018715884,-18.5738020829273,0.012758065545762,-18.5738020829273,1.2264387019681,-18.5738020829273
0,1E+308,,0.008954337931754,-18.5726248467725,0.013393050037146,-18.5726248467725,1.28757693960467,-18.5726248467725
0,-2.2569393505794,,0.009396269029657,-18.5714476106178,0.014052642382274,-18.5714476106178,1.35109158278727,-18.5714476106178
1,-2.2569393505794,,0.009855202148028,-18.570270374463,0.014737397090243,-18.570270374463,1.4170366891105,-18.570270374463
0,1E+308,,0.01033152328573,-18.5690931383083,0.015447859925252,-18.5690931383083,1.48546550870926,-18.5690931383083
0,-2.2232516579302,,0.010825613542953,-18.5679159021535,0.016184566609547,-18.5679159021535,1.55643035997123,-18.5679159021535
1,-2.2232516579302,,0.011337848350413,-18.5667386659988,0.016948041502996,-18.5667386659988,1.62998250293309,-18.5667386659988
0,1E+308,,0.011868596688904,-18.565561429844,0.017738796262461,-18.565561429844,1.70617201066159,-18.565561429844
0,-2.2201495602226,,0.01241822030136,-18.5643841936893,0.01855732848436,-18.5643841936893,1.78504763893907,-18.5643841936893
1,-2.2201495602226,,0.012988799379175,-18.5632069575346,0.019405474341357,-18.5632069575346,1.86679149834388,-18.5632069575346
0,1E+308,,0.013577421340982,-18.5620297213798,0.020281144489595,-18.5620297213798,1.95119497065873,-18.5620297213798
0,-2.2160406413292,,0.014185973385175,-18.560852485225,0.021186003206718,-18.560852485225,2.0384232415831,-18.560852485225
1,-2.2160406413292,,0.014814782461171,-18.5596752490703,0.022120479716566,-18.5596752490703,2.12851863728534,-18.5596752490703
0,1E+308,,0.015464164506869,-18.5584980129156,0.023084982427474,-18.5584980129156,2.22152151732228,-18.5584980129156
0,-2.211741242752,,0.016134423682838,-18.5573207767608,0.024079897567512,-18.5573207767608,2.3174701430812,-18.5573207767608
1,-2.211741242752,,0.016825851617721,-18.5561435406061,0.025105587832089,-18.5561435406061,2.41640054729879,-18.5561435406061
0,1E+308,,0.017538726667658,-18.5549663044513,0.026162391048513,-18.5549663044513,2.51834640509363,-18.5549663044513
0,-2.2077683807756,,0.018273313192505,-18.5537890682966,0.027250618862167,-18.5537890682966,2.62333890695635,-18.5537890682966
1,-2.2077683807756,,0.019029860851704,-18.5526118321418,0.028370555449028,-18.5526118321418,2.73140663414769,-18.5526118321418
0,1E+308,,0.019808603922582,-18.5514345959871,0.029522456259297,-18.5514345959871,2.84257543695871,-18.5514345959871
0,-2.199768234056,,0.020609760643896,-18.5502573598323,0.030706546796922,-18.5502573598323,2.95686831628985,-18.5502573598323
1,-2.199768234056,,0.021433532587371,-18.5490801236776,0.031923021439804,-18.5490801236776,3.07430530900534,-18.5490801236776
0,1E+308,,0.022280104059931,-18.5479028875228,0.033172042305438,-18.5479028875228,3.19490337751781,-18.5479028875228
0,-2.1866795586406,,0.023149641539281,-18.5467256513681,0.034453738166713,-18.5467256513681,3.31867630405366,-18.5467256513681
1,-2.1866795586406,,0.024042293145388,-18.5455484152133,0.035768203422508,-18.5455484152133,3.44563459004346,-18.5455484152133
0,1E+308,,0.024958188150328,-18.5443711790586,0.037115497127634,-18.5443711790586,3.57578536107321,-18.5443711790586
0,-2.1796862331068,,0.025897436528848,-18.5431939429038,0.038495642086561,-18.5431939429038,3.7091322778211,-18.5431939429038
1,-2.1796862331068,,0.026860128551869,-18.5420167067491,0.039908624015214,-18.5420167067491,3.84567545339176,-18.5420167067491
0,1E+308,,0.027846334424997,-18.5408394705943,0.041354390774968,-18.5408394705943,3.98541137744399,-18.5408394705943
0,-2.1222430027494,,0.028856103973972,-18.5396622344396,0.042832851682782,-18.5396622344396,4.12833284749073,-18.5396622344396
1,-2.1222430027494,,0.029889466378782,-18.5384849982848,0.044343876901175,-18.5384849982848,4.27442890772968,-18.5384849982848
0,1E+308,,0.030946429958006,-18.5373077621301,0.04588729691156,-18.5373077621301,4.42368479574103,-18.5373077621301
0,-2.1097801891522,,0.032026982004736,-18.5361305259753,0.047462902074131,-18.5361305259753,4.57608189736424,-18.5361305259753
1,-2.1097801891522,,0.033131088675203,-18.5349532898206,0.049070442277271,-18.5349532898206,4.73159771003943,-18.5349532898206
0,1E+308,,0.034258694931016,-18.5337760536658,0.050709626679109,-18.5337760536658,4.89020581487053,-18.5337760536658
0,-2.1051270425908,,0.035409724535685,-18.5325988175111,0.052380123543553,-18.5325988175111,5.05187585763674,-18.5325988175111
1,-2.1051270425908,,0.036584080105829,-18.5314215813563,0.054081560172772,-18.5314215813563,5.21657353894708,-18.5314215813563
0,1E+308,,0.037781643217242,-18.5302443452016,0.055813522937756,-18.5302443452016,5.38426061369844,-18.5302443452016
0,-2.0942969119976,,0.039002274565681,-18.5290671090468,0.057575557408184,-18.5290671090468,5.55489489996269,-18.5290671090468
1,-2.0942969119976,,0.040245814182016,-18.5278898728921,0.05936716858247,-18.5278898728921,5.72843029739123,-18.5278898728921
0,1E+308,,0.041512081701052,-18.5267126367374,0.061187821218436,-18.5267126367374,5.90481681518758,-18.5267126367374
0,-2.0877117572148,,0.04280087668308,-18.5255354005826,0.063036940264646,-18.5255354005826,6.08400060965968,-18.5255354005826
1,-2.0877117572148,,0.044111978986938,-18.5243581644278,0.064913911392035,-18.5243581644278,6.26592403132343,-18.5243581644278
0,1E+308,,0.045445149193027,-18.5231809282731,0.066818081625014,-18.5231809282731,6.45052568148877,-18.5231809282731
0,-2.055956072787,,0.046800129074504,-18.5220036921184,0.068748760070813,-18.5220036921184,6.63774047821849,-18.5220036921184
1,-2.055956072787,,0.048176642114553,-18.5208264559636,0.070705218745389,-18.5208264559636,6.82749973150884,-18.5208264559636
0,1E+308,,0.049574394067357,-18.5196492198089,0.072686693493791,-18.5196492198089,7.0197312274998,-18.5196492198089
0,-2.0220234776872,,0.05099307356015,-18.5184719836541,0.074692385002435,-18.5184719836541,7.21435932148186,-18.5184719836541
1,-2.0220234776872,,0.052432352733427,-18.5172947474994,0.076721459900322,-18.5172947474994,7.41130503942586,-18.5172947474994
0,1E+308,,0.053891887916178,-18.5161175113446,0.078773051945822,-18.5161175113446,7.61048618772237,-18.5161175113446
0,-1.9976148667774,,0.05537132033273,-18.5149402751899,0.080846263295202,-18.5149402751899,7.81181747077831,-18.5149402751899
1,-1.9976148667774,,0.056870276837582,-18.5137630390351,0.082940165848741,-18.5137630390351,8.01521061608099,-18.5137630390351
0,1E+308,,0.058388370674397,-18.5125858028804,0.085053802669813,-18.5125858028804,8.22057450630302,-18.5125858028804
0,-1.9742947112036,,0.05992520225511,-18.5114085667256,0.087186189472036,-18.5114085667256,8.42781531798738,-18.5114085667256
